FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
4521,3351,3352.000000000000000,56.789850999999999,-122.223312000000007,0,Montney Basin,26607264166.200000762939453,4,2256.3100586
4522,5604,5605.000000000000000,56.790452999999999,-122.091265000000007,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4523,6122,6123.000000000000000,56.790925999999999,-122.085697999999994,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4524,3313,3314.000000000000000,56.790990000000001,-122.788439999999994,0,Montney Basin,26607264166.200000762939453,4,2477.4399414
4525,3314,3315.000000000000000,56.790990000000001,-122.788439999999994,0,Montney Basin,26607264166.200000762939453,4,2477.4399414
4526,4006,4007.000000000000000,56.791080999999998,-122.089119999999994,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4527,3343,3344.000000000000000,56.791173000000001,-122.088747999999995,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4528,5435,5436.000000000000000,56.791348999999997,-122.083195000000003,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4529,2723,2724.000000000000000,56.791713000000001,-122.085646999999994,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4530,5298,5299.000000000000000,56.791715000000003,-122.085678999999999,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4531,6330,6331.000000000000000,56.792188000000003,-122.080641000000000,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4532,6328,6329.000000000000000,56.792434999999998,-122.067259000000007,0,Montney Basin,26607264166.200000762939453,4,2086.8701172
4533,6079,6080.000000000000000,56.792479999999998,-122.083060000000003,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4534,2104,2105.000000000000000,56.792771999999999,-122.068039999999996,0,Montney Basin,26607264166.200000762939453,4,2086.8701172
4535,2118,2119.000000000000000,56.792965000000002,-122.216633000000002,0,Montney Basin,26607264166.200000762939453,4,2256.3100586
4536,6028,6029.000000000000000,56.793145000000003,-122.078492999999995,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4537,6026,6027.000000000000000,56.793308000000003,-122.066661999999994,0,Montney Basin,26607264166.200000762939453,4,2086.8701172
4538,6436,6437.000000000000000,56.793564000000003,-122.065595000000002,0,Montney Basin,26607264166.200000762939453,4,2086.8701172
4539,2097,2098.000000000000000,56.793768999999998,-121.928061000000000,0,Montney Basin,26607264166.200000762939453,4,2078.1398926
4540,2098,2099.000000000000000,56.793768999999998,-121.928061000000000,0,Montney Basin,26607264166.200000762939453,4,2078.1398926
4541,5155,5156.000000000000000,56.793792000000003,-122.078419999999994,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4542,2113,2114.000000000000000,56.793866000000001,-122.078327000000002,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4543,2707,2708.000000000000000,56.794198000000002,-122.063096000000002,0,Montney Basin,26607264166.200000762939453,4,2086.8701172
4544,2717,2718.000000000000000,56.794497999999997,-122.075265999999999,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4545,5295,5296.000000000000000,56.794601999999998,-122.072494000000006,0,Montney Basin,26607264166.200000762939453,4,2120.6899414
4546,5152,5153.000000000000000,56.794741000000002,-122.066730000000007,0,Montney Basin,26607264166.200000762939453,4,2086.8701172
4547,4081,4082.000000000000000,56.798563000000001,-121.991556000000003,0,Montney Basin,26607264166.200000762939453,4,2072.8400879
4548,3419,3420.000000000000000,56.799694000000002,-122.111089000000007,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4549,6443,6444.000000000000000,56.800102000000003,-122.111095000000006,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4550,5310,5311.000000000000000,56.800184000000002,-122.324658999999997,0,Montney Basin,26607264166.200000762939453,4,2294.5600586
4551,2779,2780.000000000000000,56.800215999999999,-122.324726999999996,0,Montney Basin,26607264166.200000762939453,4,2294.5600586
4552,6488,6489.000000000000000,56.800404000000000,-122.111017000000004,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4553,6347,6348.000000000000000,56.800448000000003,-122.110523999999998,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4554,6442,6443.000000000000000,56.800485999999999,-122.325227999999996,0,Montney Basin,26607264166.200000762939453,4,2294.5600586
4555,6331,6332.000000000000000,56.800930999999999,-122.105877000000007,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4556,6031,6032.000000000000000,56.800938000000002,-122.106316000000007,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4557,5167,5168.000000000000000,56.800952000000002,-122.106527000000000,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4558,2169,2170.000000000000000,56.800964999999998,-122.106913000000006,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4559,6509,6510.000000000000000,56.800986000000002,-122.108328999999998,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4560,5170,5171.000000000000000,56.801354000000003,-121.991456999999997,0,Montney Basin,26607264166.200000762939453,4,2072.8400879
4561,2174,2175.000000000000000,56.801443999999996,-121.991513999999995,0,Montney Basin,26607264166.200000762939453,4,2072.8400879
4562,2797,2798.000000000000000,56.802852000000001,-121.487177000000003,0,Montney Basin,26607264166.200000762939453,4,1830.3499756
4563,2761,2762.000000000000000,56.803223000000003,-121.886291000000000,0,Montney Basin,26607264166.200000762939453,4,2069.0400391
4564,2762,2763.000000000000000,56.803369000000004,-122.387248000000000,0,Montney Basin,26607264166.200000762939453,4,2252.4499512
4565,3457,3458.000000000000000,56.804889000000003,-122.311299000000005,0,Montney Basin,26607264166.200000762939453,4,2282.8898926
4566,5466,5467.000000000000000,56.804910999999997,-122.311198000000005,0,Montney Basin,26607264166.200000762939453,4,2282.8898926
4567,3437,3438.000000000000000,56.805793000000001,-122.384641000000002,0,Montney Basin,26607264166.200000762939453,4,2252.4499512
4568,4115,4116.000000000000000,56.806418000000001,-122.307513999999998,0,Montney Basin,26607264166.200000762939453,4,2282.8898926
4569,5628,5629.000000000000000,56.806649000000000,-122.306461999999996,0,Montney Basin,26607264166.200000762939453,4,2282.8898926
4570,6190,6191.000000000000000,56.806714999999997,-122.305824000000001,0,Montney Basin,26607264166.200000762939453,4,2282.8898926
4571,3470,3471.000000000000000,56.808180000000000,-122.211247999999998,0,Montney Basin,26607264166.200000762939453,4,2322.9499512
4572,2865,2866.000000000000000,56.808256000000000,-122.211359999999999,0,Montney Basin,26607264166.200000762939453,4,2322.9499512
4573,2879,2880.000000000000000,56.810533999999997,-122.097970000000004,0,Montney Basin,26607264166.200000762939453,4,2205.7099609
4574,5324,5325.000000000000000,56.810983000000000,-122.211348999999998,0,Montney Basin,26607264166.200000762939453,4,2322.9499512
4575,2245,2246.000000000000000,56.811782000000001,-121.991693999999995,0,Montney Basin,26607264166.200000762939453,4,2072.8400879
4576,2810,2811.000000000000000,56.811810000000001,-121.884688999999995,0,Montney Basin,26607264166.200000762939453,4,2069.0400391
4577,4198,4199.000000000000000,56.813459999999999,-122.216746999999998,0,Montney Basin,26607264166.200000762939453,4,2322.9499512
4578,3485,3486.000000000000000,56.813918000000001,-122.513492999999997,0,Montney Basin,26607264166.200000762939453,4,2336.5900879
4579,4168,4169.000000000000000,56.813989999999997,-122.018097999999995,0,Montney Basin,26607264166.200000762939453,4,2068.7900391
4580,4217,4218.000000000000000,56.814309999999999,-121.991602000000000,0,Montney Basin,26607264166.200000762939453,4,2072.8400879
4581,5193,5194.000000000000000,56.816881000000002,-121.991592999999995,0,Montney Basin,26607264166.200000762939453,4,2072.8400879
4582,2295,2296.000000000000000,56.816924999999998,-121.991591999999997,0,Montney Basin,26607264166.200000762939453,4,2072.8400879
4583,2255,2256.000000000000000,56.816989999999997,-122.126982999999996,0,Montney Basin,26607264166.200000762939453,4,2185.7800293
4584,6037,6038.000000000000000,56.816999000000003,-122.127849999999995,0,Montney Basin,26607264166.200000762939453,4,2185.7800293
4585,2944,2945.000000000000000,56.816999000000003,-122.126174000000006,0,Montney Basin,26607264166.200000762939453,4,2185.7800293
4586,5185,5186.000000000000000,56.817016000000002,-122.127381999999997,0,Montney Basin,26607264166.200000762939453,4,2185.7800293
4587,2943,2944.000000000000000,56.817053000000001,-121.621512999999993,0,Montney Basin,26607264166.200000762939453,4,1892.4699707
4588,5342,5343.000000000000000,56.817301000000000,-122.124204000000006,0,Montney Basin,26607264166.200000762939453,4,2185.7800293
4589,2918,2919.000000000000000,56.817681000000000,-122.322052999999997,0,Montney Basin,26607264166.200000762939453,4,2294.5600586
4590,2919,2920.000000000000000,56.817681000000000,-122.322052999999997,0,Montney Basin,26607264166.200000762939453,4,2294.5600586
4591,6353,6354.000000000000000,56.818483000000001,-122.122403000000006,0,Montney Basin,26607264166.200000762939453,4,2162.6000977
4592,2929,2930.000000000000000,56.818534999999997,-122.345533000000003,0,Montney Basin,26607264166.200000762939453,4,2323.2500000
4593,6490,6491.000000000000000,56.818548999999997,-122.122380000000007,0,Montney Basin,26607264166.200000762939453,4,2162.6000977
4594,6091,6092.000000000000000,56.818581999999999,-122.123998000000000,0,Montney Basin,26607264166.200000762939453,4,2162.6000977
4595,6447,6448.000000000000000,56.818626999999999,-122.122376000000003,0,Montney Basin,26607264166.200000762939453,4,2162.6000977
4596,5192,5193.000000000000000,56.818635000000000,-122.118352000000002,0,Montney Basin,26607264166.200000762939453,4,2162.6000977
4597,2946,2947.000000000000000,56.818815000000001,-122.249397000000002,0,Montney Basin,26607264166.200000762939453,4,2299.3898926
4598,6041,6042.000000000000000,56.819563000000002,-121.991721999999996,0,Montney Basin,26607264166.200000762939453,4,2049.8000488
4599,2265,2266.000000000000000,56.820461000000002,-122.157580999999993,0,Montney Basin,26607264166.200000762939453,4,2151.7199707
4600,3630,3631.000000000000000,56.821556999999999,-122.251444000000006,0,Montney Basin,26607264166.200000762939453,4,2299.3898926
4601,5659,5660.000000000000000,56.822124000000002,-121.991561000000004,0,Montney Basin,26607264166.200000762939453,4,2049.8000488
4602,4280,4281.000000000000000,56.822234000000002,-121.991613999999998,0,Montney Basin,26607264166.200000762939453,4,2049.8000488
4603,4278,4279.000000000000000,56.822626999999997,-122.119211000000007,0,Montney Basin,26607264166.200000762939453,4,2162.6000977
4604,5658,5659.000000000000000,56.822676999999999,-122.118786999999998,0,Montney Basin,26607264166.200000762939453,4,2162.6000977
4605,6363,6364.000000000000000,56.823025000000001,-122.110270000000000,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4606,3611,3612.000000000000000,56.823056999999999,-122.345232999999993,0,Montney Basin,26607264166.200000762939453,4,2323.2500000
4607,6375,6376.000000000000000,56.823225999999998,-122.116613999999998,0,Montney Basin,26607264166.200000762939453,4,2162.6000977
4608,6198,6199.000000000000000,56.823292000000002,-122.116221999999993,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4609,5502,5503.000000000000000,56.823363000000001,-122.246971000000002,0,Montney Basin,26607264166.200000762939453,4,2299.3898926
4610,4269,4270.000000000000000,56.823458000000002,-122.216622999999998,0,Montney Basin,26607264166.200000762939453,4,2277.2700195
4611,3617,3618.000000000000000,56.823481000000001,-122.235022000000001,0,Montney Basin,26607264166.200000762939453,4,2299.3898926
4612,3616,3617.000000000000000,56.823779999999999,-122.109700000000004,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4613,6491,6492.000000000000000,56.823805999999998,-122.113784999999993,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4614,6450,6451.000000000000000,56.823869999999999,-122.113562999999999,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4615,5499,5500.000000000000000,56.823982000000001,-122.108621999999997,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4616,4335,4336.000000000000000,56.824429000000002,-122.106781999999995,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4617,6141,6142.000000000000000,56.824447999999997,-122.110983000000004,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4618,2337,2338.000000000000000,56.825333000000001,-122.054649999999995,0,Montney Basin,26607264166.200000762939453,4,2110.7700195
4619,5207,5208.000000000000000,56.825429000000000,-122.054631000000001,0,Montney Basin,26607264166.200000762939453,4,2110.7700195
4620,2320,2321.000000000000000,56.826231999999997,-122.279829000000007,0,Montney Basin,26607264166.200000762939453,4,2260.2500000
4621,5352,5353.000000000000000,56.826293999999997,-122.311875999999998,0,Montney Basin,26607264166.200000762939453,4,2284.1899414
4622,3004,3005.000000000000000,56.826338000000000,-122.208016000000001,0,Montney Basin,26607264166.200000762939453,4,2277.2700195
4623,2973,2974.000000000000000,56.826338999999997,-122.285340000000005,0,Montney Basin,26607264166.200000762939453,4,2260.2500000
4624,2343,2344.000000000000000,56.826343000000001,-122.192206999999996,0,Montney Basin,26607264166.200000762939453,4,2207.7199707
4625,5202,5203.000000000000000,56.826358999999997,-122.280804000000003,0,Montney Basin,26607264166.200000762939453,4,2260.2500000
4626,5208,5209.000000000000000,56.826379000000003,-122.306095999999997,0,Montney Basin,26607264166.200000762939453,4,2284.1899414
4627,2364,2365.000000000000000,56.826383999999997,-122.214219999999997,0,Montney Basin,26607264166.200000762939453,4,2277.2700195
4628,2994,2995.000000000000000,56.826388000000001,-122.200562000000005,0,Montney Basin,26607264166.200000762939453,4,2207.7199707
4629,2340,2341.000000000000000,56.826391999999998,-122.307609999999997,0,Montney Basin,26607264166.200000762939453,4,2284.1899414
4630,2346,2347.000000000000000,56.826402000000002,-122.316974000000002,0,Montney Basin,26607264166.200000762939453,4,2284.1899414
4631,2329,2330.000000000000000,56.826403999999997,-122.291319999999999,0,Montney Basin,26607264166.200000762939453,4,2260.2500000
4632,2311,2312.000000000000000,56.826407000000003,-122.266672000000000,0,Montney Basin,26607264166.200000762939453,4,2286.2800293
4633,2301,2302.000000000000000,56.826416000000002,-122.252947000000006,0,Montney Basin,26607264166.200000762939453,4,2286.2800293
4634,2984,2985.000000000000000,56.826416999999999,-122.313186000000002,0,Montney Basin,26607264166.200000762939453,4,2284.1899414
4635,5356,5357.000000000000000,56.826422000000001,-122.210119000000006,0,Montney Basin,26607264166.200000762939453,4,2277.2700195
4636,5347,5348.000000000000000,56.826425999999998,-122.286224000000004,0,Montney Basin,26607264166.200000762939453,4,2260.2500000
4637,2960,2961.000000000000000,56.826583999999997,-122.261167000000000,0,Montney Basin,26607264166.200000762939453,4,2286.2800293
4638,6047,6048.000000000000000,56.826628999999997,-122.052128999999994,0,Montney Basin,26607264166.200000762939453,4,2110.7700195
4639,5355,5356.000000000000000,56.826639000000000,-122.324764000000002,0,Montney Basin,26607264166.200000762939453,4,2322.2099609
4640,2995,2996.000000000000000,56.826853999999997,-122.323267999999999,0,Montney Basin,26607264166.200000762939453,4,2322.2099609
4641,5216,5217.000000000000000,56.827288000000003,-121.991426000000004,0,Montney Basin,26607264166.200000762939453,4,2049.8000488
4642,2375,2376.000000000000000,56.827365000000000,-121.991567000000003,0,Montney Basin,26607264166.200000762939453,4,2049.8000488
4643,6095,6096.000000000000000,56.828302999999998,-122.320408000000000,0,Montney Basin,26607264166.200000762939453,4,2284.1899414
4644,5669,5670.000000000000000,56.829774999999998,-122.052749000000006,0,Montney Basin,26607264166.200000762939453,4,2110.7700195
4645,4315,4316.000000000000000,56.829805000000000,-122.052879000000004,0,Montney Basin,26607264166.200000762939453,4,2110.7700195
4646,4343,4344.000000000000000,56.830064000000000,-121.991575999999995,0,Montney Basin,26607264166.200000762939453,4,2049.8000488
4647,3674,3675.000000000000000,56.830351999999998,-122.109443999999996,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4648,5671,5672.000000000000000,56.830506000000000,-122.191581999999997,0,Montney Basin,26607264166.200000762939453,4,2207.7199707
4649,3638,3639.000000000000000,56.830534999999998,-122.522542000000001,0,Montney Basin,26607264166.200000762939453,4,2343.4099121
4650,5512,5513.000000000000000,56.830615000000002,-122.107934000000000,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4651,4341,4342.000000000000000,56.830902999999999,-122.106407000000004,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4652,5676,5677.000000000000000,56.831243000000001,-122.104834999999994,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4653,6202,6203.000000000000000,56.831530000000001,-122.103362000000004,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4654,6376,6377.000000000000000,56.831853000000002,-122.101786000000004,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4655,3667,3668.000000000000000,56.832180999999999,-122.100245000000001,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4656,5509,5510.000000000000000,56.832459000000000,-122.098619999999997,0,Montney Basin,26607264166.200000762939453,4,2153.6699219
4657,4286,4287.000000000000000,56.832769999999996,-122.257458000000000,0,Montney Basin,26607264166.200000762939453,4,2286.2800293
4658,4322,4323.000000000000000,56.833181000000003,-122.191595000000007,0,Montney Basin,26607264166.200000762939453,4,2207.7199707
4659,2429,2430.000000000000000,56.834482999999999,-122.249544000000000,0,Montney Basin,26607264166.200000762939453,4,2299.3898926
4660,1781,1782.000000000000000,56.835276000000000,-122.017201000000000,0,Montney Basin,26607264166.200000762939453,4,2067.1000977
4661,5083,5084.000000000000000,56.835884000000000,-122.191434999999998,0,Montney Basin,26607264166.200000762939453,4,2207.7199707
4662,1799,1800.000000000000000,56.836029000000003,-122.191348000000005,0,Montney Basin,26607264166.200000762939453,4,2207.7199707
4663,5232,5233.000000000000000,56.836292000000000,-122.245299000000003,0,Montney Basin,26607264166.200000762939453,4,2299.3898926
4664,3756,3757.000000000000000,56.837907999999999,-122.241101000000000,0,Montney Basin,26607264166.200000762939453,4,2299.3898926
4665,3091,3092.000000000000000,56.840049000000000,-121.751116999999994,0,Montney Basin,26607264166.200000762939453,4,1960.4300537
4666,1888,1889.000000000000000,56.842624000000001,-122.118846000000005,0,Montney Basin,26607264166.200000762939453,4,2166.0800781
4667,5242,5243.000000000000000,56.843119000000002,-121.976208999999997,0,Montney Basin,26607264166.200000762939453,4,2090.1999512
4668,1874,1875.000000000000000,56.844741999999997,-121.343525000000000,0,Montney Basin,26607264166.200000762939453,4,1749.4599609
4669,1873,1874.000000000000000,56.845646000000002,-121.343870999999993,0,Montney Basin,26607264166.200000762939453,4,1749.4599609
4670,3136,3137.000000000000000,56.849775999999999,-121.346006000000003,0,Montney Basin,26607264166.200000762939453,4,1753.2800293
4671,2542,2543.000000000000000,56.851664999999997,-122.086308000000002,0,Montney Basin,26607264166.200000762939453,4,2125.5400391
4672,5258,5259.000000000000000,56.851694000000002,-122.086167000000003,0,Montney Basin,26607264166.200000762939453,4,2125.5400391
4673,1896,1897.000000000000000,56.852646000000000,-122.252797000000001,0,Montney Basin,26607264166.200000762939453,4,2251.3100586
4674,3164,3165.000000000000000,56.854194000000000,-122.158794000000000,0,Montney Basin,26607264166.200000762939453,4,2147.0400391
4675,3215,3216.000000000000000,56.854348999999999,-122.248805000000004,0,Montney Basin,26607264166.200000762939453,4,2240.2900391
4676,3206,3207.000000000000000,56.854759999999999,-122.238444000000001,0,Montney Basin,26607264166.200000762939453,4,2240.2900391
4677,5406,5407.000000000000000,56.854809000000003,-122.235242000000000,0,Montney Basin,26607264166.200000762939453,4,2240.2900391
4678,5574,5575.000000000000000,56.855131999999998,-122.232212000000004,0,Montney Basin,26607264166.200000762939453,4,2240.2900391
4679,3896,3897.000000000000000,56.855969999999999,-122.244742000000002,0,Montney Basin,26607264166.200000762939453,4,2240.2900391
4680,6171,6172.000000000000000,56.856135000000002,-122.226961000000003,0,Montney Basin,26607264166.200000762939453,4,2217.2199707
4681,3889,3890.000000000000000,56.856636000000002,-122.230166999999994,0,Montney Basin,26607264166.200000762939453,4,2240.2900391
4682,3194,3195.000000000000000,56.857191999999998,-122.332905999999994,0,Montney Basin,26607264166.200000762939453,4,2322.0800781
4683,3180,3181.000000000000000,56.857529000000000,-122.311220000000006,0,Montney Basin,26607264166.200000762939453,4,2288.6499023
4684,5404,5405.000000000000000,56.858047999999997,-122.222649000000004,0,Montney Basin,26607264166.200000762939453,4,2217.2199707
4685,3198,3199.000000000000000,56.858187000000001,-122.225828000000007,0,Montney Basin,26607264166.200000762939453,4,2217.2199707
4686,1981,1982.000000000000000,56.858395999999999,-122.328305999999998,0,Montney Basin,26607264166.200000762939453,4,2322.0800781
4687,5116,5117.000000000000000,56.859268999999998,-122.304281000000003,0,Montney Basin,26607264166.200000762939453,4,2288.6499023
4688,2572,2573.000000000000000,56.859729000000002,-122.300998000000007,0,Montney Basin,26607264166.200000762939453,4,2288.6499023
4689,2590,2591.000000000000000,56.860382999999999,-122.070944999999995,0,Montney Basin,26607264166.200000762939453,4,2109.1699219
4690,5268,5269.000000000000000,56.860446000000003,-122.312370999999999,0,Montney Basin,26607264166.200000762939453,4,2288.6499023
4691,6066,6067.000000000000000,56.860491000000003,-122.298620999999997,0,Montney Basin,26607264166.200000762939453,4,2288.6499023
4692,5265,5266.000000000000000,56.860661999999998,-122.296492000000001,0,Montney Basin,26607264166.200000762939453,4,2262.4699707
4693,6068,6069.000000000000000,56.861151999999997,-122.307734999999994,0,Montney Basin,26607264166.200000762939453,4,2288.6499023
4694,2580,2581.000000000000000,56.861244999999997,-122.312963999999994,0,Montney Basin,26607264166.200000762939453,4,2288.6499023
4695,1985,1986.000000000000000,56.861637999999999,-122.219350000000006,0,Montney Basin,26607264166.200000762939453,4,2217.2199707
4696,1963,1964.000000000000000,56.861727000000002,-122.290925000000001,0,Montney Basin,26607264166.200000762939453,4,2262.4699707
4697,1969,1970.000000000000000,56.862217000000001,-122.301770000000005,0,Montney Basin,26607264166.200000762939453,4,2288.6499023
4698,5114,5115.000000000000000,56.862282999999998,-122.289221999999995,0,Montney Basin,26607264166.200000762939453,4,2262.4699707
4699,5580,5581.000000000000000,56.862732000000001,-122.281976999999998,0,Montney Basin,26607264166.200000762939453,4,2262.4699707
4700,3928,3929.000000000000000,56.862859999999998,-122.065664999999996,0,Montney Basin,26607264166.200000762939453,4,2109.1699219
4701,5412,5413.000000000000000,56.863394000000000,-122.035741999999999,0,Montney Basin,26607264166.200000762939453,4,2093.0500488
4702,3237,3238.000000000000000,56.863568999999998,-122.035273000000004,0,Montney Basin,26607264166.200000762939453,4,2095.8798828
4703,3243,3244.000000000000000,56.863778000000003,-122.296266000000003,0,Montney Basin,26607264166.200000762939453,4,2260.4199219
4704,3909,3910.000000000000000,56.864252999999998,-122.277159999999995,0,Montney Basin,26607264166.200000762939453,4,2260.4199219
4705,3228,3229.000000000000000,56.864697999999997,-122.270297999999997,0,Montney Basin,26607264166.200000762939453,4,2232.7800293
4706,5419,5420.000000000000000,56.864758000000002,-122.351384999999993,0,Montney Basin,26607264166.200000762939453,4,2278.2099609
4707,3255,3256.000000000000000,56.865206000000001,-122.060373999999996,0,Montney Basin,26607264166.200000762939453,4,2108.8898926
4708,3273,3274.000000000000000,56.865541000000000,-122.346123000000006,0,Montney Basin,26607264166.200000762939453,4,2278.2099609
4709,3236,3237.000000000000000,56.865603000000000,-122.284728000000001,0,Montney Basin,26607264166.200000762939453,4,2260.4199219
4710,2020,2021.000000000000000,56.866911000000002,-122.280403000000007,0,Montney Basin,26607264166.200000762939453,4,2260.4199219
4711,2619,2620.000000000000000,56.867331999999998,-122.275250999999997,0,Montney Basin,26607264166.200000762939453,4,2260.4199219
4712,2622,2623.000000000000000,56.867628000000003,-121.520954000000003,0,Montney Basin,26607264166.200000762939453,4,1786.8399658
4713,2627,2628.000000000000000,56.868225000000002,-122.037936000000002,0,Montney Basin,26607264166.200000762939453,4,2095.8798828
4714,5126,5127.000000000000000,56.868716999999997,-121.515024999999994,0,Montney Basin,26607264166.200000762939453,4,1786.8399658
4715,2054,2055.000000000000000,56.870722999999998,-122.079505999999995,0,Montney Basin,26607264166.200000762939453,4,2122.3798828
4716,2642,2643.000000000000000,56.871022000000004,-121.947215999999997,0,Montney Basin,26607264166.200000762939453,4,2083.8500977
4717,3335,3336.000000000000000,56.871022000000004,-121.947215999999997,0,Montney Basin,26607264166.200000762939453,4,2083.8500977
4718,2033,2034.000000000000000,56.871212999999997,-122.293110999999996,0,Montney Basin,26607264166.200000762939453,4,2260.4199219
4719,3367,3368.000000000000000,56.872692000000001,-122.248603000000003,0,Montney Basin,26607264166.200000762939453,4,2198.9499512
4720,3993,3994.000000000000000,56.872937000000000,-121.942971999999997,0,Montney Basin,26607264166.200000762939453,4,2083.8500977
4721,3346,3347.000000000000000,56.873561000000002,-122.083224999999999,0,Montney Basin,26607264166.200000762939453,4,2122.3798828
4722,4018,4019.000000000000000,56.873655999999997,-122.243776999999994,0,Montney Basin,26607264166.200000762939453,4,2198.9499512
4723,2755,2756.000000000000000,56.875973999999999,-121.498862000000003,0,Montney Basin,26607264166.200000762939453,4,1785.4699707
4724,2678,2679.000000000000000,56.875985000000000,-121.510856000000004,0,Montney Basin,26607264166.200000762939453,4,1786.8399658
4725,2754,2755.000000000000000,56.876030999999998,-121.501086999999998,0,Montney Basin,26607264166.200000762939453,4,1785.4699707
4726,2133,2134.000000000000000,56.876680999999998,-122.241686999999999,0,Montney Basin,26607264166.200000762939453,4,2198.9499512
4727,5287,5288.000000000000000,56.876871000000001,-121.507999999999996,0,Montney Basin,26607264166.200000762939453,4,1786.8399658
4728,2676,2677.000000000000000,56.877423000000000,-122.137288999999996,0,Montney Basin,26607264166.200000762939453,4,2178.2199707
4729,5286,5287.000000000000000,56.878594999999997,-122.133849999999995,0,Montney Basin,26607264166.200000762939453,4,2178.2199707
4730,4027,4028.000000000000000,56.879300999999998,-122.377740000000003,0,Montney Basin,26607264166.200000762939453,4,2251.8000488
4731,5611,5612.000000000000000,56.879356999999999,-122.380256000000003,0,Montney Basin,26607264166.200000762939453,4,2251.8000488
4732,6185,6186.000000000000000,56.879593000000000,-121.991485999999995,0,Montney Basin,26607264166.200000762939453,4,2083.9799805
4733,4067,4068.000000000000000,56.880817999999998,-122.204880000000003,0,Montney Basin,26607264166.200000762939453,4,2146.0500488
4734,3373,3374.000000000000000,56.881444000000002,-122.134844999999999,0,Montney Basin,26607264166.200000762939453,4,2178.2199707
4735,4038,4039.000000000000000,56.881900999999999,-122.278908000000001,0,Montney Basin,26607264166.200000762939453,4,2260.4199219
4736,4079,4080.000000000000000,56.881906000000001,-122.105804000000006,0,Montney Basin,26607264166.200000762939453,4,2156.6899414
4737,5620,5621.000000000000000,56.882196000000000,-122.106639000000001,0,Montney Basin,26607264166.200000762939453,4,2156.6899414
4738,4082,4083.000000000000000,56.882416999999997,-121.991471000000004,0,Montney Basin,26607264166.200000762939453,4,2083.9799805
4739,5621,5622.000000000000000,56.882506999999997,-121.991848000000005,0,Montney Basin,26607264166.200000762939453,4,2083.9799805
4740,2764,2765.000000000000000,56.883839000000002,-122.274457999999996,0,Montney Basin,26607264166.200000762939453,4,2232.7800293
4741,5168,5169.000000000000000,56.884535999999997,-122.101562000000001,0,Montney Basin,26607264166.200000762939453,4,2156.6899414
4742,2170,2171.000000000000000,56.885075999999998,-122.101482000000004,0,Montney Basin,26607264166.200000762939453,4,2156.6899414
4743,2795,2796.000000000000000,56.887067000000002,-122.097041000000004,0,Montney Basin,26607264166.200000762939453,4,2125.1999512
4744,5313,5314.000000000000000,56.887186999999997,-122.096429000000001,0,Montney Basin,26607264166.200000762939453,4,2125.1999512
4745,3468,3469.000000000000000,56.888443000000002,-122.073528999999994,0,Montney Basin,26607264166.200000762939453,4,2116.4499512
4746,6189,6190.000000000000000,56.888733000000002,-122.155249999999995,0,Montney Basin,26607264166.200000762939453,4,2109.6201172
4747,2203,2204.000000000000000,56.892004999999997,-121.919918999999993,0,Montney Basin,26607264166.200000762939453,4,2084.1201172
4748,2857,2858.000000000000000,56.892220999999999,-122.323988999999997,0,Montney Basin,26607264166.200000762939453,4,2260.4499512
