FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
9080,23498,0,-122.218086700000001,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1965.6500244
9081,23499,0,-122.195628818000003,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1951.6099854
9082,23500,0,-122.173170936000005,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1908.2099609
9083,23501,0,-122.150713053999993,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1929.4100342
9084,23502,0,-122.128255171999996,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1933.5600586
9085,23503,0,-122.105797289999998,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1924.5200195
9086,23504,0,-122.083339408000001,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1921.4799805
9087,23505,0,-122.060881524999999,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1870.0500488
9088,23506,0,-122.038423643000002,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1856.5100098
9089,23507,0,-122.015965761000004,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1914.1199951
9090,23508,0,-121.993507879000006,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1961.4000244
9091,23509,0,-121.971049996999994,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1967.6899414
9092,23510,0,-121.948592114999997,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1909.4599609
9093,23511,0,-121.926134232999999,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1850.5699463
9094,23512,0,-121.903676351000001,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1837.1600342
9095,23513,0,-121.881218469000004,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1837.1600342
9096,23514,0,-121.858760587000006,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1856.0500488
9097,23515,0,-121.836302704000005,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1861.2199707
9098,23516,0,-121.813844821999993,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1899.0600586
9099,23517,0,-121.791386939999995,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1877.4200439
9100,23518,0,-121.768929057999998,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1842.7600098
9101,23519,0,-121.746471176000000,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1820.7600098
9102,23520,0,-121.724013294000002,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1800.4899902
9103,23521,0,-121.701555412000005,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1778.5799561
9104,23522,0,-121.679097530000007,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1756.2900391
9105,23523,0,-121.656639647999995,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1763.4899902
9106,23524,0,-121.634181764999994,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1770.0000000
9107,23525,0,-121.611723882999996,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1756.2800293
9108,23526,0,-121.589266000999999,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1747.4899902
9109,23527,0,-121.566808119000001,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1741.1999512
9110,23528,0,-121.544350237000003,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1735.3199463
9111,23529,0,-121.521892355000006,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1701.5999756
9112,23530,0,-121.499434472999994,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1710.3000488
9113,23531,0,-121.476976590999996,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1708.0899658
9114,23532,0,-121.454518708999998,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1701.6500244
9115,23533,0,-121.432060827000001,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1693.2199707
9116,23534,0,-121.409602944000000,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1675.9100342
9117,23535,0,-121.387145062000002,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1645.0899658
9118,23536,0,-121.364687180000004,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1621.0600586
9119,23537,0,-121.342229298000007,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1590.7900391
9120,23538,0,-121.319771415999995,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1575.2900391
9121,23539,0,-121.297313533999997,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1570.9899902
9122,23540,0,-121.274855651999999,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1573.2900391
9123,23541,0,-121.252397770000002,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1574.4100342
9124,23542,0,-121.229939888000004,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1560.2399902
9125,23543,0,-121.207482006000006,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1547.7099609
9126,23544,0,-121.185024123000005,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1521.3800049
9127,23545,0,-121.162566240999993,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1516.9599609
