FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC,RASTERVALU
10475,26457,0,-122.060881524999999,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,3,0.012735688666900,114.475767204999997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0079100
10476,26458,0,-122.038423643000002,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,18,0.015867083049200,38.702859160000003,Faults - PRCL study Hutton,1.0095900
10477,26459,0,-122.015965761000004,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,18,0.001659030304700,-141.297140839999997,Faults - PRCL study Hutton,1.0103400
10478,26460,0,-121.993507879000006,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,18,0.018870556038400,-139.927901122000009,Faults - PRCL study Hutton,1.0102400
10479,26461,0,-121.971049996999994,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,10,0.029726668804000,51.954982990600001,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0099601
10480,26462,0,-121.948592114999997,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,10,0.015886315758500,51.954982990700003,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0089700
10481,26463,0,-121.926134232999999,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,10,0.001388296216530,48.829980960999997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0057000
10482,26464,0,-121.903676351000001,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,10,0.013395630024900,-131.170019039000010,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0049200
10483,26465,0,-121.881218469000004,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,10,0.028179556266400,-131.170019039000010,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0044301
10484,26466,0,-121.858760587000006,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,10,0.043560914976100,-137.079292102000011,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0041400
10485,26467,0,-121.836302704000005,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,12,0.042803139459800,62.546219359699997,Faults - PRCL study Hutton,1.0029900
10486,26468,0,-121.813844821999993,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,12,0.038080348502600,94.102379969799998,Faults - PRCL study Hutton,1.0005800
10487,26469,0,-121.791386939999995,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,12,0.045572251136600,123.543880037999998,Faults - PRCL study Hutton,0.9970090
10488,26470,0,-121.768929057999998,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,12,0.060928319707100,141.435074006000008,Faults - PRCL study Hutton,0.9949190
10489,26471,0,-121.746471176000000,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,12,0.079727054053800,151.548794071999993,Faults - PRCL study Hutton,0.9948200
10490,26472,0,-121.724013294000002,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.073640519816300,67.955125346599999,"Structural High - Davies 1997, 2018",0.9940870
10491,26473,0,-121.701555412000005,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.065211343221600,67.955125346599999,"Structural High - Davies 1997, 2018",0.9885730
10492,26474,0,-121.679097530000007,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.055976496219600,65.686438879899995,"Structural High - Davies 1997, 2018",0.9828660
10493,26475,0,-121.656639647999995,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.046729910991900,65.686438879899995,"Structural High - Davies 1997, 2018",0.9642080
10494,26476,0,-121.634181764999994,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.037483325764200,65.686438879899995,"Structural High - Davies 1997, 2018",0.9476390
10495,26477,0,-121.611723882999996,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.028236740536400,65.686438879899995,"Structural High - Davies 1997, 2018",0.9219990
10496,26478,0,-121.589266000999999,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.018990155308700,65.686438879899995,"Structural High - Davies 1997, 2018",0.9080090
10497,26479,0,-121.566808119000001,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.009743570081010,65.686438879999997,"Structural High - Davies 1997, 2018",0.9055330
10498,26480,0,-121.544350237000003,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.000496984853274,65.686438878299995,"Structural High - Davies 1997, 2018",0.8894370
10499,26481,0,-121.521892355000006,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.008749600374430,-114.313561120000003,"Structural High - Davies 1997, 2018",0.8790920
10500,26482,0,-121.499434472999994,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,0,0.017996185602200,-114.313561120000003,"Structural High - Davies 1997, 2018",0.8746680
10501,26483,0,-121.476976590999996,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,2,0.008092856524870,-57.728425238699998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8478440
10502,26484,0,-121.454518708999998,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,2,0.003898146434430,122.271574760999997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8349060
10503,26485,0,-121.432060827000001,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,2,0.016132883132100,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8249430
10504,26486,0,-121.409602944000000,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,2,0.028921745555900,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8226850
10505,26487,0,-121.387145062000002,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,2,0.041710607979800,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8235830
10506,26488,0,-121.364687180000004,56.967222974300000,0,Montney Basin,26607264166.200000762939453,4,2,0.054499470403700,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8244440
10507,26581,0,-122.959196809999995,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,32,0.019289467319800,44.198708262399997,Faults - PRCL study Hutton,0.9966330
10508,26582,0,-122.936738926999993,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,32,0.003188820433980,44.198708262200000,Faults - PRCL study Hutton,0.9946020
10509,26583,0,-122.914281044999996,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,32,0.012911826451800,-135.801291738000003,Faults - PRCL study Hutton,0.9949640
10510,26584,0,-122.891823162999998,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,32,0.029012473337600,-135.801291738000003,Faults - PRCL study Hutton,0.9958390
10511,26585,0,-122.869365281000000,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,32,0.045073892077900,-134.878480598000010,Faults - PRCL study Hutton,0.9959800
10512,26586,0,-122.846907399000003,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,48,0.048225992902500,55.036866099699999,Faults - PRCL study Hutton,0.9961740
10513,26587,0,-122.824449517000005,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,48,0.035785033474700,58.348300733199999,Faults - PRCL study Hutton,0.9964380
10514,26588,0,-122.801991634999993,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,48,0.024000164959600,58.348300733199999,Faults - PRCL study Hutton,0.9967800
10515,26589,0,-122.779533752999995,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,48,0.013070390299200,61.211738593200003,Faults - PRCL study Hutton,0.9971760
10516,26590,0,-122.757075870999998,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,48,0.002097000222300,59.160422944700002,Faults - PRCL study Hutton,0.9995100
10517,26591,0,-122.734617989000000,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,48,0.009415720180430,-120.839577055999996,Faults - PRCL study Hutton,0.9998600
10518,26592,0,-122.712160105999999,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.018609778718500,24.725660156600000,Subsurface E Limits of inversion and fold thrust structures,1.0013900
10519,26593,0,-122.689702224000001,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.001789185928560,-155.274339843000007,Subsurface E Limits of inversion and fold thrust structures,1.0020400
10520,26594,0,-122.667244342000004,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,6,0.007323909436330,-59.529175931799998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0033799
10521,26595,0,-122.644786460000006,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,6,0.004064472287030,120.470824067999999,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0045201
10522,26596,0,-122.622328577999994,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,6,0.015452854010300,120.470824067999999,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0046700
10523,26597,0,-122.599870695999996,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.011091973661200,-76.239362318100007,Subsurface E Limits of inversion and fold thrust structures,1.0042200
10524,26598,0,-122.577412813999999,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.005750001909340,-76.239362318000005,Subsurface E Limits of inversion and fold thrust structures,1.0034000
10525,26599,0,-122.554954932000001,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.000408030157512,-76.239362319700007,Subsurface E Limits of inversion and fold thrust structures,1.0018400
10526,26600,0,-122.532497050000003,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.004933941594310,103.760637681999995,Subsurface E Limits of inversion and fold thrust structures,1.0011100
10527,26601,0,-122.510039167000002,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.010275913346200,103.760637681999995,Subsurface E Limits of inversion and fold thrust structures,1.0008200
10528,26602,0,-122.487581285000005,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.005976448943030,-140.193712190000014,Subsurface E Limits of inversion and fold thrust structures,1.0015900
10529,26603,0,-122.465123403000007,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.023228892022500,-140.193712190000014,Subsurface E Limits of inversion and fold thrust structures,1.0010600
10530,26604,0,-122.442665520999995,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.041221676290400,-149.930960730999999,Subsurface E Limits of inversion and fold thrust structures,0.9998530
10531,26605,0,-122.420207638999997,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,22,0.030679077508800,27.054180147400000,Faults - PRCL study Hutton,0.9987220
10532,26606,0,-122.397749757000000,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,22,0.010678608225400,27.054180147400000,Faults - PRCL study Hutton,0.9977330
10533,26607,0,-122.375291875000002,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,22,0.008605040739460,-148.556245004999994,Faults - PRCL study Hutton,0.9982730
10534,26608,0,-122.352833993000004,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,23,0.003019898353170,-124.057154947000001,Faults - PRCL study Hutton,0.9989520
10535,26609,0,-122.330376111000007,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,23,0.015706284051500,-125.119999006000000,Faults - PRCL study Hutton,0.9991260
10536,26610,0,-122.307918228999995,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,25,0.010563322013400,53.659696119600000,Faults - PRCL study Hutton,0.9992590
10537,26611,0,-122.285460345999994,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,25,0.001914417374950,-123.587901180000003,Faults - PRCL study Hutton,0.9987810
10538,26612,0,-122.263002463999996,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,25,0.014338469303800,-123.587901180000003,Faults - PRCL study Hutton,0.9975550
10539,26613,0,-122.240544581999998,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,20,0.011820910325200,57.326388733100003,Faults - PRCL study Hutton,0.9947040
10540,26614,0,-122.218086700000001,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,20,0.000303037702542,-122.673611268000002,Faults - PRCL study Hutton,0.9958300
10541,26615,0,-122.195628818000003,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,20,0.012426985730200,-122.673611266999998,Faults - PRCL study Hutton,0.9960230
10542,26616,0,-122.173170936000005,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,20,0.024561033280500,-122.734920719000002,Faults - PRCL study Hutton,0.9970330
10543,26617,0,-122.150713053999993,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,19,0.026689527815600,51.145225727200000,Faults - PRCL study Hutton,0.9968050
10544,26618,0,-122.128255171999996,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,19,0.013335074410100,55.147585708800001,Faults - PRCL study Hutton,0.9980040
10545,26619,0,-122.105797289999998,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,19,0.000501191646107,55.147585708800001,Faults - PRCL study Hutton,1.0017400
10546,26620,0,-122.083339408000001,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,3,0.007709053681620,-65.524232794400007,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0032300
10547,26621,0,-122.060881524999999,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,3,0.001595434277740,114.475767204999997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0071300
10548,26622,0,-122.038423643000002,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,18,0.008213510782020,38.702859160000003,Faults - PRCL study Hutton,1.0089500
10549,26623,0,-122.015965761000004,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,18,0.009312602571930,-141.297140839999997,Faults - PRCL study Hutton,1.0096300
10550,26624,0,-121.993507879000006,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,18,0.026750198226200,-139.927901122000009,Faults - PRCL study Hutton,1.0097899
10551,26625,0,-121.971049996999994,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,10,0.020087182878800,51.954982990700003,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0093400
10552,26626,0,-121.948592114999997,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,10,0.006246829833340,51.954982990600001,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0076700
10553,26627,0,-121.926134232999999,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,10,0.007825630829490,-131.170019039000010,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0052400
10554,26628,0,-121.903676351000001,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,10,0.022609557071000,-131.170019039000010,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0048500
10555,26629,0,-121.881218469000004,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,10,0.037393483312400,-131.170019039000010,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0044100
10556,26630,0,-121.858760587000006,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,12,0.042059645927300,75.430639488899999,Faults - PRCL study Hutton,1.0041100
10557,26631,0,-121.836302704000005,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,12,0.032271033583200,58.309048681400000,Faults - PRCL study Hutton,1.0028600
10558,26632,0,-121.813844821999993,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,12,0.025886323960000,96.040879770800004,Faults - PRCL study Hutton,1.0015800
10559,26633,0,-121.791386939999995,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,12,0.036011371811300,134.369434541999993,Faults - PRCL study Hutton,0.9984270
10560,26634,0,-121.768929057999998,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,12,0.054150244398400,151.615140857000000,Faults - PRCL study Hutton,0.9952050
10561,26635,0,-121.746471176000000,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.070724374672600,67.955125346599999,"Structural High - Davies 1997, 2018",0.9949070
10562,26636,0,-121.724013294000002,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.062295198077800,67.955125346599999,"Structural High - Davies 1997, 2018",0.9936840
10563,26637,0,-121.701555412000005,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.053866021483100,67.955125346599999,"Structural High - Davies 1997, 2018",0.9874860
10564,26638,0,-121.679097530000007,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.044821929723100,65.686438879899995,"Structural High - Davies 1997, 2018",0.9857240
10565,26639,0,-121.656639647999995,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.035575344495300,65.686438879899995,"Structural High - Davies 1997, 2018",0.9668330
10566,26640,0,-121.634181764999994,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.026328759267600,65.686438879899995,"Structural High - Davies 1997, 2018",0.9517080
10567,26641,0,-121.611723882999996,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.017082174039900,65.686438879999997,"Structural High - Davies 1997, 2018",0.9254810
10568,26642,0,-121.589266000999999,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.007835588812190,65.686438879999997,"Structural High - Davies 1997, 2018",0.9093500
10569,26643,0,-121.566808119000001,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.001410996415510,-114.313561120000003,"Structural High - Davies 1997, 2018",0.9066110
10570,26644,0,-121.544350237000003,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.010657581643300,-114.313561120000003,"Structural High - Davies 1997, 2018",0.8909620
10571,26645,0,-121.521892355000006,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.019904166871000,-114.313561120000003,"Structural High - Davies 1997, 2018",0.8778320
10572,26646,0,-121.499434472999994,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,0,0.029150752098700,-114.313561120000003,"Structural High - Davies 1997, 2018",0.8720790
10573,26647,0,-121.476976590999996,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,2,0.018442274586200,-57.728425238699998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8557140
10574,26648,0,-121.454518708999998,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,2,0.006451271626910,-57.728425238699998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8325050
10575,26649,0,-121.432060827000001,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,2,0.006071203899760,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8230340
10576,26650,0,-121.409602944000000,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,2,0.018860066323600,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8205730
10577,26651,0,-121.387145062000002,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,2,0.031648928747500,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8233020
10578,26652,0,-121.364687180000004,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,2,0.044437791171400,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8243750
10579,26653,0,-121.342229298000007,56.979463174999999,0,Montney Basin,26607264166.200000762939453,4,2,0.057226653595300,124.712568813000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8196800
10580,26745,0,-122.959196809999995,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,32,0.010759028403100,44.198708262499999,Faults - PRCL study Hutton,0.9938970
10581,26746,0,-122.936738926999993,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,32,0.005341618482750,-135.801291738000003,Faults - PRCL study Hutton,0.9947450
10582,26747,0,-122.914281044999996,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,32,0.021442265368500,-135.801291738000003,Faults - PRCL study Hutton,0.9946370
10583,26748,0,-122.891823162999998,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,32,0.037542912254300,-135.801291738000003,Faults - PRCL study Hutton,0.9954210
10584,26749,0,-122.869365281000000,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,48,0.051067660838800,55.036866099599997,Faults - PRCL study Hutton,0.9959210
10585,26750,0,-122.846907399000003,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,48,0.038198188417100,55.036866099599997,Faults - PRCL study Hutton,0.9961190
10586,26751,0,-122.824449517000005,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,48,0.025368967079400,58.264858232100003,Faults - PRCL study Hutton,0.9964030
10587,26752,0,-122.801991634999993,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,48,0.013584071661200,58.348300733199999,Faults - PRCL study Hutton,0.9967930
10588,26753,0,-122.779533752999995,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,48,0.002346537792520,61.211738593000000,Faults - PRCL study Hutton,0.9972800
10589,26754,0,-122.757075870999998,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,1,0.002193636964760,-149.896555134000010,FTB Outcrop Limit E,0.9994860
10590,26755,0,-122.734617989000000,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,66,0.001588754768380,107.029870322999997,Faults - PRCL study Hutton,0.9998340
10591,26756,0,-122.712160105999999,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,66,0.008165999653260,107.029870321999994,Faults - PRCL study Hutton,1.0012600
10592,26757,0,-122.689702224000001,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,0,0.006907260195090,-155.274339843000007,Subsurface E Limits of inversion and fold thrust structures,1.0020500
10593,26758,0,-122.667244342000004,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,6,0.017870118735600,-59.529175931799998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0034200
10594,26759,0,-122.644786460000006,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,6,0.006481737012270,-59.529175931799998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0047100
10595,26760,0,-122.622328577999994,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,6,0.004906644711040,120.470824067999999,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0048200
10596,26761,0,-122.599870695999996,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,6,0.016295026434400,120.470824067999999,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0042200
10597,26762,0,-122.577412813999999,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,0,0.017634976746300,-76.239362318000005,Subsurface E Limits of inversion and fold thrust structures,1.0035200
10598,26763,0,-122.554954932000001,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,0,0.012293004994500,-76.239362318100007,Subsurface E Limits of inversion and fold thrust structures,1.0027300
10599,26764,0,-122.532497050000003,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,0,0.006951033242680,-76.239362318100007,Subsurface E Limits of inversion and fold thrust structures,1.0010800
10600,26765,0,-122.510039167000002,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,0,0.001609061490820,-76.239362318399998,Subsurface E Limits of inversion and fold thrust structures,1.0007700
10601,26766,0,-122.487581285000005,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,0,0.013809977159600,-140.193712190000014,Subsurface E Limits of inversion and fold thrust structures,1.0019400
10602,26767,0,-122.465123403000007,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,0,0.031062420239100,-140.193712190000014,Subsurface E Limits of inversion and fold thrust structures,1.0014000
10603,26768,0,-122.442665520999995,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,22,0.045114130796700,27.054180147400000,Faults - PRCL study Hutton,0.9999910
10604,26769,0,-122.420207638999997,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,22,0.025113661513500,27.054180147299999,Faults - PRCL study Hutton,0.9987240
10605,26770,0,-122.397749757000000,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,22,0.005113192230170,27.054180147400000,Faults - PRCL study Hutton,0.9977210
10606,26771,0,-122.375291875000002,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,23,0.011902990135000,-36.852366866099999,Faults - PRCL study Hutton,0.9981590
10607,26772,0,-122.352833993000004,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,23,0.013157319518700,-124.057154947000001,Faults - PRCL study Hutton,0.9986570
10608,26773,0,-122.330376111000007,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,25,0.014015028420700,53.659696119700001,Faults - PRCL study Hutton,0.9987630
10609,26774,0,-122.307918228999995,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,25,0.000706937749639,53.659696119600000,Faults - PRCL study Hutton,0.9991700
10610,26775,0,-122.285460345999994,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,25,0.012107620059100,-123.587901180000003,Faults - PRCL study Hutton,0.9986620
10611,26776,0,-122.263002463999996,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,20,0.013719273170900,57.003092090199999,Faults - PRCL study Hutton,0.9969130
10612,26777,0,-122.240544581999998,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,20,0.001520990633450,57.326388733300000,Faults - PRCL study Hutton,0.9956980
10613,26778,0,-122.218086700000001,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,20,0.010602957394200,-122.673611266999998,Faults - PRCL study Hutton,0.9957980
10614,26779,0,-122.195628818000003,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,20,0.022726905421900,-122.673611266999998,Faults - PRCL study Hutton,0.9958290
10615,26780,0,-122.173170936000005,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,19,0.031249663597700,51.145225727200000,Faults - PRCL study Hutton,0.9963010
10616,26781,0,-122.150713053999993,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,19,0.017160743480300,51.145225727200000,Faults - PRCL study Hutton,0.9968050
10617,26782,0,-122.128255171999996,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,19,0.003293738644800,55.147585708699999,Faults - PRCL study Hutton,0.9974770
10618,26783,0,-122.105797289999998,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,1,0.004824087190940,-133.631478950999991,Subsurface E Limits of inversion and fold thrust structures,1.0013200
10619,26784,0,-122.083339408000001,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,3,0.018845647404200,-65.524232794499994,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0031300
10620,26785,0,-122.060881524999999,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,3,0.009541159444820,-65.524232794499994,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0065800
10621,26786,0,-122.038423643000002,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,3,0.000236671485432,-65.524232795700001,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0082200
10622,26787,0,-122.015965761000004,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,3,0.009067816473910,114.475767204999997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0094700
10623,26788,0,-121.993507879000006,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,3,0.018372304433200,114.475767204999997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0091400
10624,26789,0,-121.971049996999994,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,10,0.010450864470500,51.954982990600001,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0087000
10625,26790,0,-121.948592114999997,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,10,0.003389488574890,-128.045017008999992,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0059500
10626,26791,0,-121.926134232999999,56.991699353500003,0,Montney Basin,26607264166.200000762939453,4,10,0.017229841620400,-128.045017008999992,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0050499
