FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
122,1777,0,-120.174419428999997,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,46.7816010
123,1778,0,-120.151961546999999,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,44.9509010
124,1779,0,-120.129503665000001,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,43.7200012
125,1780,0,-120.107045782000000,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.8072014
126,1781,0,-120.084587900000002,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,34.6822014
127,1782,0,-120.062130018000005,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,31.6203995
128,1783,0,-120.039672135999993,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,34.4227982
129,1784,0,-120.017214253999995,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,35.6128998
130,1925,0,-120.533745542000005,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,45.7360992
131,1926,0,-120.511287659999994,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,45.5135994
132,1927,0,-120.488829777999996,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,45.3361015
133,1928,0,-120.466371895999998,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,45.1535988
134,1929,0,-120.443914014000001,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,45.1750984
135,1930,0,-120.421456132000003,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,45.0379982
136,1931,0,-120.398998250000005,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,44.8815002
137,1932,0,-120.376540367999993,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,44.4836006
138,1933,0,-120.354082485999996,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,44.4714012
139,1934,0,-120.331624603999998,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,44.4858017
140,1935,0,-120.309166720999997,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,45.9241982
141,1936,0,-120.286708838999999,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,46.2139015
142,1937,0,-120.264250957000002,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,46.5360985
143,1938,0,-120.241793075000004,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,46.4250984
144,1939,0,-120.219335193000006,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,46.3530006
145,1940,0,-120.196877310999994,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,46.4794006
146,1941,0,-120.174419428999997,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,46.6144981
147,1942,0,-120.151961546999999,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,45.3681984
148,1943,0,-120.129503665000001,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,44.1671982
149,1944,0,-120.107045782000000,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,38.6292992
150,1945,0,-120.084587900000002,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,32.1921997
151,1946,0,-120.062130018000005,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,24.9347000
152,1947,0,-120.039672135999993,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,34.4337006
153,1948,0,-120.017214253999995,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,35.5294991
154,2088,0,-120.556203425000007,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.7509003
155,2089,0,-120.533745542000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.7360992
156,2090,0,-120.511287659999994,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.5135994
157,2091,0,-120.488829777999996,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.3361015
158,2092,0,-120.466371895999998,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.1535988
159,2093,0,-120.443914014000001,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.1750984
160,2094,0,-120.421456132000003,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.0379982
161,2095,0,-120.398998250000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,44.8815002
162,2096,0,-120.376540367999993,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,44.4836006
163,2097,0,-120.354082485999996,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,44.4714012
164,2098,0,-120.331624603999998,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,44.4858017
165,2099,0,-120.309166720999997,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.9241982
166,2100,0,-120.286708838999999,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46.2139015
167,2101,0,-120.264250957000002,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46.5360985
168,2102,0,-120.241793075000004,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46.4250984
169,2103,0,-120.219335193000006,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46.3530006
170,2104,0,-120.196877310999994,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46.4794006
171,2105,0,-120.174419428999997,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,46.6144981
172,2106,0,-120.151961546999999,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,45.3681984
173,2107,0,-120.129503665000001,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,44.1671982
174,2108,0,-120.107045782000000,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,38.6292992
175,2109,0,-120.084587900000002,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,32.1921997
176,2110,0,-120.062130018000005,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,24.9347000
177,2111,0,-120.039672135999993,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,34.4337006
178,2112,0,-120.017214253999995,55.098067280899997,0,Montney Basin,26607264166.200000762939453,4,35.5294991
179,2251,0,-120.578661307000004,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.9541016
180,2252,0,-120.556203425000007,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46.0424004
181,2253,0,-120.533745542000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46.0553017
182,2254,0,-120.511287659999994,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.7719002
183,2255,0,-120.488829777999996,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.5215988
184,2256,0,-120.466371895999998,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.2703018
185,2257,0,-120.443914014000001,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,44.8918991
186,2258,0,-120.421456132000003,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.0630989
187,2259,0,-120.398998250000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,44.9263000
188,2260,0,-120.376540367999993,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,44.4810982
189,2261,0,-120.354082485999996,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,44.4496002
190,2262,0,-120.331624603999998,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,44.4515991
191,2263,0,-120.309166720999997,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.7554016
192,2264,0,-120.286708838999999,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46.1362000
193,2265,0,-120.264250957000002,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46.5676003
194,2266,0,-120.241793075000004,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46.3493996
195,2267,0,-120.219335193000006,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.1404991
196,2268,0,-120.196877310999994,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.3494987
197,2269,0,-120.174419428999997,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.8471985
198,2270,0,-120.151961546999999,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45.9045982
199,2271,0,-120.129503665000001,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,44.4351006
200,2272,0,-120.107045782000000,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,39.9612999
201,2273,0,-120.084587900000002,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,33.0922012
202,2274,0,-120.062130018000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,25.1172009
203,2275,0,-120.039672135999993,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,35.8349991
204,2276,0,-120.017214253999995,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,36.0419998
205,2414,0,-120.601119189000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45.3204994
206,2415,0,-120.578661307000004,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46.2313995
207,2416,0,-120.556203425000007,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46.3995018
208,2417,0,-120.533745542000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46.4702988
209,2418,0,-120.511287659999994,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46.1125984
210,2419,0,-120.488829777999996,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45.7512016
211,2420,0,-120.466371895999998,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45.4012985
212,2421,0,-120.443914014000001,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,44.9319000
213,2422,0,-120.421456132000003,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,44.7963982
214,2423,0,-120.398998250000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,44.9477997
215,2424,0,-120.376540367999993,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,44.4842987
216,2425,0,-120.354082485999996,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,44.4207001
217,2426,0,-120.331624603999998,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,44.3908005
218,2427,0,-120.309166720999997,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45.1393013
219,2428,0,-120.286708838999999,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45.9754982
220,2429,0,-120.264250957000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46.6072998
221,2430,0,-120.241793075000004,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46.6806984
222,2431,0,-120.219335193000006,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45.4376984
223,2432,0,-120.196877310999994,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46.6260986
224,2433,0,-120.174419428999997,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46.3053017
225,2434,0,-120.151961546999999,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45.3926010
226,2435,0,-120.129503665000001,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,44.1363983
227,2436,0,-120.107045782000000,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,41.8720016
228,2437,0,-120.084587900000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,37.6152992
229,2438,0,-120.062130018000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,34.2318001
230,2439,0,-120.039672135999993,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,36.2365990
231,2440,0,-120.017214253999995,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,36.9268990
232,2576,0,-120.646034952999997,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46.9020996
233,2577,0,-120.623577071000000,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,45.0458984
234,2578,0,-120.601119189000002,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,45.3712006
235,2579,0,-120.578661307000004,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46.5115013
236,2580,0,-120.556203425000007,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46.7935982
237,2581,0,-120.533745542000005,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46.9658012
238,2582,0,-120.511287659999994,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46.5285988
239,2583,0,-120.488829777999996,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46.0074005
240,2584,0,-120.466371895999998,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,45.5284004
241,2585,0,-120.443914014000001,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,44.9735985
242,2586,0,-120.421456132000003,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,44.8410988
243,2587,0,-120.398998250000005,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,44.9989014
244,2588,0,-120.376540367999993,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,44.6295013
245,2589,0,-120.354082485999996,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,44.4007988
246,2590,0,-120.331624603999998,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,44.3199997
247,2591,0,-120.309166720999997,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,44.4561005
248,2592,0,-120.286708838999999,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,45.6631012
249,2593,0,-120.264250957000002,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46.6287003
250,2594,0,-120.241793075000004,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,47.0942001
251,2595,0,-120.219335193000006,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,47.3450012
252,2596,0,-120.196877310999994,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,51.7023010
253,2597,0,-120.174419428999997,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,48.9053993
254,2598,0,-120.151961546999999,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,44.9402008
255,2599,0,-120.129503665000001,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,43.5857010
256,2600,0,-120.107045782000000,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,42.9247017
257,2601,0,-120.084587900000002,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,40.7678986
258,2602,0,-120.062130018000005,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,38.8508987
259,2603,0,-120.039672135999993,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,37.9827003
260,2604,0,-120.017214253999995,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,37.9096985
261,2739,0,-120.668492834999995,55.149433465900003,0,Montney Basin,26607264166.200000762939453,4,47.3504982
262,2740,0,-120.646034952999997,55.149433465900003,0,Montney Basin,26607264166.200000762939453,4,46.9020996
263,2741,0,-120.623577071000000,55.149433465900003,0,Montney Basin,26607264166.200000762939453,4,45.0458984
264,2742,0,-120.601119189000002,55.149433465900003,0,Montney Basin,26607264166.200000762939453,4,45.3712006
