FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
229,2434,0,-120.151961546999999,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,51828.1015625
230,2435,0,-120.129503665000001,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,48845.1015625
231,2436,0,-120.107045782000000,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,47688.3007813
232,2437,0,-120.084587900000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,47669.6992188
233,2438,0,-120.062130018000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,47482.8984375
234,2439,0,-120.039672135999993,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46577.5000000
235,2440,0,-120.017214253999995,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45537.1015625
236,2576,0,-120.646034952999997,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,51670.3007813
237,2577,0,-120.623577071000000,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,49224.3007813
238,2578,0,-120.601119189000002,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,48379.5000000
239,2579,0,-120.578661307000004,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46866.3984375
240,2580,0,-120.556203425000007,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46467.1015625
241,2581,0,-120.533745542000005,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,48601.3984375
242,2582,0,-120.511287659999994,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,49039.3007813
243,2583,0,-120.488829777999996,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,48144.5000000
244,2584,0,-120.466371895999998,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,48541.3984375
245,2585,0,-120.443914014000001,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,48529.5000000
246,2586,0,-120.421456132000003,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,48139.5000000
247,2587,0,-120.398998250000005,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,47324.8984375
248,2588,0,-120.376540367999993,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46258.8007813
249,2589,0,-120.354082485999996,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,45610.0000000
250,2590,0,-120.331624603999998,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,45392.6015625
251,2591,0,-120.309166720999997,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,45645.5000000
252,2592,0,-120.286708838999999,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,46289.3007813
253,2593,0,-120.264250957000002,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,47078.3007813
254,2594,0,-120.241793075000004,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,47958.6015625
255,2595,0,-120.219335193000006,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,50251.3984375
256,2596,0,-120.196877310999994,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,56941.6015625
257,2597,0,-120.174419428999997,55.136598113300003,0,Montney Basin,26607264166.200000762939453,4,56509.6992188
