X,Y
-120.8032401,55.84903993
-120.7807822,55.84903993
-120.7583244,55.84903993
-120.7358665,55.84903993
-120.7134086,55.84903993
-120.6909507,55.84903993
-120.6684928,55.84903993
-120.646035,55.84903993
-120.6235771,55.84903993
-120.6011192,55.84903993
-120.5786613,55.84903993
-120.5562034,55.84903993
-120.5337455,55.84903993
-120.5112877,55.84903993
-120.4888298,55.84903993
-120.4663719,55.84903993
-120.443914,55.84903993
-120.4214561,55.84903993
-120.3989983,55.84903993
-120.3765404,55.84903993
-120.3540825,55.84903993
-120.3316246,55.84903993
-120.3091667,55.84903993
-120.2867088,55.84903993
-120.264251,55.84903993
-120.2417931,55.84903993
-120.2193352,55.84903993
-120.1968773,55.84903993
-120.1744194,55.84903993
-120.1519615,55.84903993
-120.1295037,55.84903993
-120.1070458,55.84903993
-120.0845879,55.84903993
-120.06213,55.84903993
-120.0396721,55.84903993
-120.0172143,55.84903993
-121.7464712,55.86164518
-121.7240133,55.86164518
-121.7015554,55.86164518
-121.6790975,55.86164518
-121.6566396,55.86164518
-121.6341818,55.86164518
-121.6117239,55.86164518
-121.589266,55.86164518
-121.5668081,55.86164518
-121.5443502,55.86164518
-121.5218924,55.86164518
-121.4994345,55.86164518
-121.4769766,55.86164518
-121.4545187,55.86164518
-121.4320608,55.86164518
-121.4096029,55.86164518
-121.3871451,55.86164518
-121.3646872,55.86164518
-121.3422293,55.86164518
-121.3197714,55.86164518
-121.2973135,55.86164518
-121.2748557,55.86164518
-121.2523978,55.86164518
-121.2299399,55.86164518
-121.207482,55.86164518
-121.1850241,55.86164518
-121.1625662,55.86164518
-121.1401084,55.86164518
-121.1176505,55.86164518
-121.0951926,55.86164518
-121.0727347,55.86164518
-121.0502768,55.86164518
-121.0278189,55.86164518
-121.0053611,55.86164518
-120.9829032,55.86164518
-120.9604453,55.86164518
-120.9379874,55.86164518
-120.9155295,55.86164518
-120.8930717,55.86164518
-120.8706138,55.86164518
-120.8481559,55.86164518
-120.825698,55.86164518
-120.8032401,55.86164518
-120.7807822,55.86164518
-120.7583244,55.86164518
-120.7358665,55.86164518
-120.7134086,55.86164518
-120.6909507,55.86164518
-120.6684928,55.86164518
-120.646035,55.86164518
-120.6235771,55.86164518
-120.6011192,55.86164518
-120.5786613,55.86164518
-120.5562034,55.86164518
-120.5337455,55.86164518
-120.5112877,55.86164518
-120.4888298,55.86164518
-120.4663719,55.86164518
-120.443914,55.86164518
-120.4214561,55.86164518
-120.3989983,55.86164518
-120.3765404,55.86164518
-120.3540825,55.86164518
-120.3316246,55.86164518
-120.3091667,55.86164518
-120.2867088,55.86164518
-120.264251,55.86164518
-120.2417931,55.86164518
-120.2193352,55.86164518
-120.1968773,55.86164518
-120.1744194,55.86164518
-120.1519615,55.86164518
-120.1295037,55.86164518
-120.1070458,55.86164518
-120.0845879,55.86164518
-120.06213,55.86164518
-120.0396721,55.86164518
-120.0172143,55.86164518
-121.7689291,55.87424635
-121.7464712,55.87424635
-121.7240133,55.87424635
-121.7015554,55.87424635
-121.6790975,55.87424635
-121.6566396,55.87424635
-121.6341818,55.87424635
-121.6117239,55.87424635
-121.589266,55.87424635
-121.5668081,55.87424635
-121.5443502,55.87424635
-121.5218924,55.87424635
-121.4994345,55.87424635
-121.4769766,55.87424635
-121.4545187,55.87424635
-121.4320608,55.87424635
-121.4096029,55.87424635
-121.3871451,55.87424635
-121.3646872,55.87424635
-121.3422293,55.87424635
-121.3197714,55.87424635
-121.2973135,55.87424635
-121.2748557,55.87424635
-121.2523978,55.87424635
-121.2299399,55.87424635
-121.207482,55.87424635
-121.1850241,55.87424635
-121.1625662,55.87424635
-121.1401084,55.87424635
-121.1176505,55.87424635
-121.0951926,55.87424635
-121.0727347,55.87424635
-121.0502768,55.87424635
-121.0278189,55.87424635
-121.0053611,55.87424635
-120.9829032,55.87424635
-120.9604453,55.87424635
-120.9379874,55.87424635
-120.9155295,55.87424635
-120.8930717,55.87424635
-120.8706138,55.87424635
-120.8481559,55.87424635
-120.825698,55.87424635
-120.8032401,55.87424635
-120.7807822,55.87424635
-120.7583244,55.87424635
-120.7358665,55.87424635
-120.7134086,55.87424635
-120.6909507,55.87424635
-120.6684928,55.87424635
-120.646035,55.87424635
-120.6235771,55.87424635
-120.6011192,55.87424635
-120.5786613,55.87424635
-120.5562034,55.87424635
-120.5337455,55.87424635
-120.5112877,55.87424635
-120.4888298,55.87424635
-120.4663719,55.87424635
-120.443914,55.87424635
-120.4214561,55.87424635
-120.3989983,55.87424635
-120.3765404,55.87424635
-120.3540825,55.87424635
-120.3316246,55.87424635
-120.3091667,55.87424635
-120.2867088,55.87424635
-120.264251,55.87424635
-120.2417931,55.87424635
-120.2193352,55.87424635
-120.1968773,55.87424635
-120.1744194,55.87424635
-120.1519615,55.87424635
-120.1295037,55.87424635
-120.1070458,55.87424635
-120.0845879,55.87424635
-120.06213,55.87424635
-120.0396721,55.87424635
-120.0172143,55.87424635
-121.7913869,55.88684342
-121.7689291,55.88684342
-121.7464712,55.88684342
-121.7240133,55.88684342
-121.7015554,55.88684342
-121.6790975,55.88684342
-121.6566396,55.88684342
-121.6341818,55.88684342
-121.6117239,55.88684342
-121.589266,55.88684342
-121.5668081,55.88684342
-121.5443502,55.88684342
-121.5218924,55.88684342
-121.4994345,55.88684342
-121.4769766,55.88684342
-121.4545187,55.88684342
-121.4320608,55.88684342
-121.4096029,55.88684342
-121.3871451,55.88684342
-121.3646872,55.88684342
-121.3422293,55.88684342
-121.3197714,55.88684342
-121.2973135,55.88684342
-121.2748557,55.88684342
-121.2523978,55.88684342
-121.2299399,55.88684342
-121.207482,55.88684342
-121.1850241,55.88684342
-121.1625662,55.88684342
-121.1401084,55.88684342
-121.1176505,55.88684342
-121.0951926,55.88684342
-121.0727347,55.88684342
-121.0502768,55.88684342
-121.0278189,55.88684342
-121.0053611,55.88684342
-120.9829032,55.88684342
-120.9604453,55.88684342
-120.9379874,55.88684342
-120.9155295,55.88684342
-120.8930717,55.88684342
-120.8706138,55.88684342
-120.8481559,55.88684342
-120.825698,55.88684342
-120.8032401,55.88684342
-120.7807822,55.88684342
-120.7583244,55.88684342
-120.7358665,55.88684342
-120.7134086,55.88684342
-120.6909507,55.88684342
-120.6684928,55.88684342
-120.646035,55.88684342
-120.6235771,55.88684342
-120.6011192,55.88684342
-120.5786613,55.88684342
-120.5562034,55.88684342
-120.5337455,55.88684342
-120.5112877,55.88684342
-120.4888298,55.88684342
-120.4663719,55.88684342
-120.443914,55.88684342
-120.4214561,55.88684342
-120.3989983,55.88684342
-120.3765404,55.88684342
-120.3540825,55.88684342
-120.3316246,55.88684342
-120.3091667,55.88684342
-120.2867088,55.88684342
-120.264251,55.88684342
-120.2417931,55.88684342
-120.2193352,55.88684342
-120.1968773,55.88684342
-120.1744194,55.88684342
-120.1519615,55.88684342
-120.1295037,55.88684342
-120.1070458,55.88684342
-120.0845879,55.88684342
-120.06213,55.88684342
-120.0396721,55.88684342
-120.0172143,55.88684342
-121.8138448,55.89943642
-121.7913869,55.89943642
-121.7689291,55.89943642
-121.7464712,55.89943642
-121.7240133,55.89943642
-121.7015554,55.89943642
-121.6790975,55.89943642
-121.6566396,55.89943642
-121.6341818,55.89943642
-121.6117239,55.89943642
-121.589266,55.89943642
-121.5668081,55.89943642
-121.5443502,55.89943642
-121.5218924,55.89943642
-121.4994345,55.89943642
-121.4769766,55.89943642
-121.4545187,55.89943642
-121.4320608,55.89943642
-121.4096029,55.89943642
-121.3871451,55.89943642
-121.3646872,55.89943642
-121.3422293,55.89943642
-121.3197714,55.89943642
-121.2973135,55.89943642
-121.2748557,55.89943642
-121.2523978,55.89943642
-121.2299399,55.89943642
-121.207482,55.89943642
-121.1850241,55.89943642
-121.1625662,55.89943642
-121.1401084,55.89943642
-121.1176505,55.89943642
-121.0951926,55.89943642
-121.0727347,55.89943642
-121.0502768,55.89943642
-121.0278189,55.89943642
-121.0053611,55.89943642
-120.9829032,55.89943642
-120.9604453,55.89943642
-120.9379874,55.89943642
-120.9155295,55.89943642
-120.8930717,55.89943642
-120.8706138,55.89943642
-120.8481559,55.89943642
-120.825698,55.89943642
-120.8032401,55.89943642
-120.7807822,55.89943642
-120.7583244,55.89943642
-120.7358665,55.89943642
-120.7134086,55.89943642
-120.6909507,55.89943642
-120.6684928,55.89943642
-120.646035,55.89943642
-120.6235771,55.89943642
-120.6011192,55.89943642
-120.5786613,55.89943642
-120.5562034,55.89943642
-120.5337455,55.89943642
-120.5112877,55.89943642
-120.4888298,55.89943642
-120.4663719,55.89943642
-120.443914,55.89943642
-120.4214561,55.89943642
-120.3989983,55.89943642
-120.3765404,55.89943642
-120.3540825,55.89943642
-120.3316246,55.89943642
-120.3091667,55.89943642
-120.2867088,55.89943642
-120.264251,55.89943642
-120.2417931,55.89943642
-120.2193352,55.89943642
-120.1968773,55.89943642
-120.1744194,55.89943642
-120.1519615,55.89943642
-120.1295037,55.89943642
-120.1070458,55.89943642
-120.0845879,55.89943642
-120.06213,55.89943642
-120.0396721,55.89943642
-120.0172143,55.89943642
-121.8363027,55.91202532
-121.8138448,55.91202532
-121.7913869,55.91202532
-121.7689291,55.91202532
-121.7464712,55.91202532
-121.7240133,55.91202532
-121.7015554,55.91202532
-121.6790975,55.91202532
-121.6566396,55.91202532
-121.6341818,55.91202532
-121.6117239,55.91202532
-121.589266,55.91202532
-121.5668081,55.91202532
-121.5443502,55.91202532
-121.5218924,55.91202532
-121.4994345,55.91202532
-121.4769766,55.91202532
-121.4545187,55.91202532
-121.4320608,55.91202532
-121.4096029,55.91202532
-121.3871451,55.91202532
-121.3646872,55.91202532
-121.3422293,55.91202532
-121.3197714,55.91202532
-121.2973135,55.91202532
-121.2748557,55.91202532
-121.2523978,55.91202532
-121.2299399,55.91202532
-121.207482,55.91202532
-121.1850241,55.91202532
-121.1625662,55.91202532
-121.1401084,55.91202532
-121.1176505,55.91202532
-121.0951926,55.91202532
-121.0727347,55.91202532
-121.0502768,55.91202532
-121.0278189,55.91202532
-121.0053611,55.91202532
-120.9829032,55.91202532
-120.9604453,55.91202532
-120.9379874,55.91202532
-120.9155295,55.91202532
-120.8930717,55.91202532
-120.8706138,55.91202532
-120.8481559,55.91202532
-120.825698,55.91202532
-120.8032401,55.91202532
-120.7807822,55.91202532
-120.7583244,55.91202532
-120.7358665,55.91202532
-120.7134086,55.91202532
-120.6909507,55.91202532
-120.6684928,55.91202532
-120.646035,55.91202532
-120.6235771,55.91202532
-120.6011192,55.91202532
-120.5786613,55.91202532
-120.5562034,55.91202532
-120.5337455,55.91202532
-120.5112877,55.91202532
-120.4888298,55.91202532
-120.4663719,55.91202532
-120.443914,55.91202532
-120.4214561,55.91202532
-120.3989983,55.91202532
-120.3765404,55.91202532
-120.3540825,55.91202532
-120.3316246,55.91202532
-120.3091667,55.91202532
-120.2867088,55.91202532
-120.264251,55.91202532
-120.2417931,55.91202532
-120.2193352,55.91202532
-120.1968773,55.91202532
-120.1744194,55.91202532
-120.1519615,55.91202532
-120.1295037,55.91202532
-120.1070458,55.91202532
-120.0845879,55.91202532
-120.06213,55.91202532
-120.0396721,55.91202532
-120.0172143,55.91202532
-121.8363027,55.92461014
-121.8138448,55.92461014
-121.7913869,55.92461014
-121.7689291,55.92461014
-121.7464712,55.92461014
-121.7240133,55.92461014
-121.7015554,55.92461014
-121.6790975,55.92461014
-121.6566396,55.92461014
-121.6341818,55.92461014
-121.6117239,55.92461014
-121.589266,55.92461014
-121.5668081,55.92461014
-121.5443502,55.92461014
-121.5218924,55.92461014
-121.4994345,55.92461014
-121.4769766,55.92461014
-121.4545187,55.92461014
-121.4320608,55.92461014
-121.4096029,55.92461014
-121.3871451,55.92461014
-121.3646872,55.92461014
-121.3422293,55.92461014
-121.3197714,55.92461014
-121.2973135,55.92461014
-121.2748557,55.92461014
-121.2523978,55.92461014
-121.2299399,55.92461014
-121.207482,55.92461014
-121.1850241,55.92461014
-121.1625662,55.92461014
-121.1401084,55.92461014
-121.1176505,55.92461014
-121.0951926,55.92461014
-121.0727347,55.92461014
-121.0502768,55.92461014
-121.0278189,55.92461014
-121.0053611,55.92461014
-120.9829032,55.92461014
-120.9604453,55.92461014
-120.9379874,55.92461014
-120.9155295,55.92461014
-120.8930717,55.92461014
-120.8706138,55.92461014
-120.8481559,55.92461014
-120.825698,55.92461014
-120.8032401,55.92461014
-120.7807822,55.92461014
-120.7583244,55.92461014
-120.7358665,55.92461014
-120.7134086,55.92461014
-120.6909507,55.92461014
-120.6684928,55.92461014
-120.646035,55.92461014
-120.6235771,55.92461014
-120.6011192,55.92461014
-120.5786613,55.92461014
-120.5562034,55.92461014
-120.5337455,55.92461014
-120.5112877,55.92461014
-120.4888298,55.92461014
-120.4663719,55.92461014
-120.443914,55.92461014
-120.4214561,55.92461014
-120.3989983,55.92461014
-120.3765404,55.92461014
-120.3540825,55.92461014
-120.3316246,55.92461014
-120.3091667,55.92461014
-120.2867088,55.92461014
-120.264251,55.92461014
-120.2417931,55.92461014
-120.2193352,55.92461014
-120.1968773,55.92461014
-120.1744194,55.92461014
-120.1519615,55.92461014
-120.1295037,55.92461014
-120.1070458,55.92461014
-120.0845879,55.92461014
-120.06213,55.92461014
-120.0396721,55.92461014
-120.0172143,55.92461014
-121.8587606,55.93719087
-121.8363027,55.93719087
-121.8138448,55.93719087
-121.7913869,55.93719087
-121.7689291,55.93719087
-121.7464712,55.93719087
-121.7240133,55.93719087
-121.7015554,55.93719087
-121.6790975,55.93719087
-121.6566396,55.93719087
-121.6341818,55.93719087
-121.6117239,55.93719087
-121.589266,55.93719087
-121.5668081,55.93719087
-121.5443502,55.93719087
-121.5218924,55.93719087
-121.4994345,55.93719087
-121.4769766,55.93719087
-121.4545187,55.93719087
-121.4320608,55.93719087
-121.4096029,55.93719087
-121.3871451,55.93719087
-121.3646872,55.93719087
-121.3422293,55.93719087
-121.3197714,55.93719087
-121.2973135,55.93719087
-121.2748557,55.93719087
-121.2523978,55.93719087
-121.2299399,55.93719087
-121.207482,55.93719087
-121.1850241,55.93719087
-121.1625662,55.93719087
-121.1401084,55.93719087
-121.1176505,55.93719087
-121.0951926,55.93719087
-121.0727347,55.93719087
-121.0502768,55.93719087
-121.0278189,55.93719087
-121.0053611,55.93719087
-120.9829032,55.93719087
-120.9604453,55.93719087
-120.9379874,55.93719087
-120.9155295,55.93719087
-120.8930717,55.93719087
-120.8706138,55.93719087
-120.8481559,55.93719087
-120.825698,55.93719087
-120.8032401,55.93719087
-120.7807822,55.93719087
-120.7583244,55.93719087
-120.7358665,55.93719087
-120.7134086,55.93719087
-120.6909507,55.93719087
-120.6684928,55.93719087
-120.646035,55.93719087
-120.6235771,55.93719087
-120.6011192,55.93719087
-120.5786613,55.93719087
-120.5562034,55.93719087
-120.5337455,55.93719087
-120.5112877,55.93719087
-120.4888298,55.93719087
-120.4663719,55.93719087
-120.443914,55.93719087
-120.4214561,55.93719087
-120.3989983,55.93719087
-120.3765404,55.93719087
-120.3540825,55.93719087
-120.3316246,55.93719087
-120.3091667,55.93719087
-120.2867088,55.93719087
-120.264251,55.93719087
-120.2417931,55.93719087
-120.2193352,55.93719087
-120.1968773,55.93719087
-120.1744194,55.93719087
-120.1519615,55.93719087
-120.1295037,55.93719087
-120.1070458,55.93719087
-120.0845879,55.93719087
-120.06213,55.93719087
-120.0396721,55.93719087
-120.0172143,55.93719087
-121.8812185,55.94976752
-121.8587606,55.94976752
-121.8363027,55.94976752
-121.8138448,55.94976752
-121.7913869,55.94976752
-121.7689291,55.94976752
-121.7464712,55.94976752
-121.7240133,55.94976752
-121.7015554,55.94976752
-121.6790975,55.94976752
-121.6566396,55.94976752
-121.6341818,55.94976752
-121.6117239,55.94976752
-121.589266,55.94976752
-121.5668081,55.94976752
-121.5443502,55.94976752
-121.5218924,55.94976752
-121.4994345,55.94976752
-121.4769766,55.94976752
-121.4545187,55.94976752
-121.4320608,55.94976752
-121.4096029,55.94976752
-121.3871451,55.94976752
-121.3646872,55.94976752
-121.3422293,55.94976752
-121.3197714,55.94976752
-121.2973135,55.94976752
-121.2748557,55.94976752
-121.2523978,55.94976752
-121.2299399,55.94976752
-121.207482,55.94976752
-121.1850241,55.94976752
-121.1625662,55.94976752
-121.1401084,55.94976752
-121.1176505,55.94976752
-121.0951926,55.94976752
-121.0727347,55.94976752
-121.0502768,55.94976752
-121.0278189,55.94976752
-121.0053611,55.94976752
-120.9829032,55.94976752
-120.9604453,55.94976752
-120.9379874,55.94976752
-120.9155295,55.94976752
-120.8930717,55.94976752
-120.8706138,55.94976752
-120.8481559,55.94976752
-120.825698,55.94976752
-120.8032401,55.94976752
-120.7807822,55.94976752
-120.7583244,55.94976752
-120.7358665,55.94976752
-120.7134086,55.94976752
-120.6909507,55.94976752
-120.6684928,55.94976752
-120.646035,55.94976752
-120.6235771,55.94976752
-120.6011192,55.94976752
-120.5786613,55.94976752
-120.5562034,55.94976752
-120.5337455,55.94976752
-120.5112877,55.94976752
-120.4888298,55.94976752
-120.4663719,55.94976752
-120.443914,55.94976752
-120.4214561,55.94976752
-120.3989983,55.94976752
-120.3765404,55.94976752
-120.3540825,55.94976752
-120.3316246,55.94976752
-120.3091667,55.94976752
-120.2867088,55.94976752
-120.264251,55.94976752
-120.2417931,55.94976752
-120.2193352,55.94976752
-120.1968773,55.94976752
-120.1744194,55.94976752
-120.1519615,55.94976752
-120.1295037,55.94976752
-120.1070458,55.94976752
-120.0845879,55.94976752
-120.06213,55.94976752
-120.0396721,55.94976752
-120.0172143,55.94976752
-121.9036764,55.96234008
-121.8812185,55.96234008
-121.8587606,55.96234008
-121.8363027,55.96234008
-121.8138448,55.96234008
-121.7913869,55.96234008
-121.7689291,55.96234008
-121.7464712,55.96234008
-121.7240133,55.96234008
-121.7015554,55.96234008
-121.6790975,55.96234008
-121.6566396,55.96234008
-121.6341818,55.96234008
-121.6117239,55.96234008
-121.589266,55.96234008
-121.5668081,55.96234008
-121.5443502,55.96234008
-121.5218924,55.96234008
-121.4994345,55.96234008
-121.4769766,55.96234008
-121.4545187,55.96234008
-121.4320608,55.96234008
-121.4096029,55.96234008
-121.3871451,55.96234008
-121.3646872,55.96234008
-121.3422293,55.96234008
-121.3197714,55.96234008
-121.2973135,55.96234008
-121.2748557,55.96234008
-121.2523978,55.96234008
-121.2299399,55.96234008
-121.207482,55.96234008
-121.1850241,55.96234008
-121.1625662,55.96234008
-121.1401084,55.96234008
-121.1176505,55.96234008
-121.0951926,55.96234008
-121.0727347,55.96234008
-121.0502768,55.96234008
-121.0278189,55.96234008
-121.0053611,55.96234008
-120.9829032,55.96234008
-120.9604453,55.96234008
-120.9379874,55.96234008
-120.9155295,55.96234008
-120.8930717,55.96234008
-120.8706138,55.96234008
-120.8481559,55.96234008
-120.825698,55.96234008
-120.8032401,55.96234008
-120.7807822,55.96234008
-120.7583244,55.96234008
-120.7358665,55.96234008
-120.7134086,55.96234008
-120.6909507,55.96234008
-120.6684928,55.96234008
-120.646035,55.96234008
-120.6235771,55.96234008
-120.6011192,55.96234008
-120.5786613,55.96234008
-120.5562034,55.96234008
-120.5337455,55.96234008
-120.5112877,55.96234008
-120.4888298,55.96234008
-120.4663719,55.96234008
-120.443914,55.96234008
-120.4214561,55.96234008
-120.3989983,55.96234008
-120.3765404,55.96234008
-120.3540825,55.96234008
-120.3316246,55.96234008
-120.3091667,55.96234008
-120.2867088,55.96234008
-120.264251,55.96234008
-120.2417931,55.96234008
-120.2193352,55.96234008
-120.1968773,55.96234008
-120.1744194,55.96234008
-120.1519615,55.96234008
-120.1295037,55.96234008
-120.1070458,55.96234008
-120.0845879,55.96234008
-120.06213,55.96234008
-120.0396721,55.96234008
-120.0172143,55.96234008
-121.9036764,55.97490857
-121.8812185,55.97490857
-121.8587606,55.97490857
-121.8363027,55.97490857
-121.8138448,55.97490857
-121.7913869,55.97490857
-121.7689291,55.97490857
-121.7464712,55.97490857
-121.7240133,55.97490857
-121.7015554,55.97490857
-121.6790975,55.97490857
-121.6566396,55.97490857
-121.6341818,55.97490857
-121.6117239,55.97490857
-121.589266,55.97490857
-121.5668081,55.97490857
-121.5443502,55.97490857
-121.5218924,55.97490857
-121.4994345,55.97490857
-121.4769766,55.97490857
-121.4545187,55.97490857
-121.4320608,55.97490857
-121.4096029,55.97490857
-121.3871451,55.97490857
-121.3646872,55.97490857
-121.3422293,55.97490857
-121.3197714,55.97490857
-121.2973135,55.97490857
-121.2748557,55.97490857
-121.2523978,55.97490857
-121.2299399,55.97490857
-121.207482,55.97490857
-121.1850241,55.97490857
-121.1625662,55.97490857
-121.1401084,55.97490857
-121.1176505,55.97490857
-121.0951926,55.97490857
-121.0727347,55.97490857
-121.0502768,55.97490857
-121.0278189,55.97490857
-121.0053611,55.97490857
-120.9829032,55.97490857
-120.9604453,55.97490857
-120.9379874,55.97490857
-120.9155295,55.97490857
-120.8930717,55.97490857
-120.8706138,55.97490857
-120.8481559,55.97490857
-120.825698,55.97490857
-120.8032401,55.97490857
-120.7807822,55.97490857
-120.7583244,55.97490857
-120.7358665,55.97490857
-120.7134086,55.97490857
-120.6909507,55.97490857
-120.6684928,55.97490857
-120.646035,55.97490857
-120.6235771,55.97490857
-120.6011192,55.97490857
-120.5786613,55.97490857
-120.5562034,55.97490857
-120.5337455,55.97490857
-120.5112877,55.97490857
-120.4888298,55.97490857
-120.4663719,55.97490857
-120.443914,55.97490857
-120.4214561,55.97490857
-120.3989983,55.97490857
-120.3765404,55.97490857
-120.3540825,55.97490857
-120.3316246,55.97490857
-120.3091667,55.97490857
-120.2867088,55.97490857
-120.264251,55.97490857
-120.2417931,55.97490857
-120.2193352,55.97490857
-120.1968773,55.97490857
-120.1744194,55.97490857
-120.1519615,55.97490857
-120.1295037,55.97490857
-120.1070458,55.97490857
-120.0845879,55.97490857
-120.06213,55.97490857
-120.0396721,55.97490857
-120.0172143,55.97490857
-121.9261342,55.98747297
-121.9036764,55.98747297
-121.8812185,55.98747297
-121.8587606,55.98747297
-121.8363027,55.98747297
-121.8138448,55.98747297
-121.7913869,55.98747297
-121.7689291,55.98747297
-121.7464712,55.98747297
-121.7240133,55.98747297
-121.7015554,55.98747297
-121.6790975,55.98747297
-121.6566396,55.98747297
-121.6341818,55.98747297
-121.6117239,55.98747297
-121.589266,55.98747297
-121.5668081,55.98747297
-121.5443502,55.98747297
-121.5218924,55.98747297
-121.4994345,55.98747297
-121.4769766,55.98747297
-121.4545187,55.98747297
-121.4320608,55.98747297
-121.4096029,55.98747297
-121.3871451,55.98747297
-121.3646872,55.98747297
-121.3422293,55.98747297
-121.3197714,55.98747297
-121.2973135,55.98747297
-121.2748557,55.98747297
-121.2523978,55.98747297
-121.2299399,55.98747297
-121.207482,55.98747297
-121.1850241,55.98747297
-121.1625662,55.98747297
-121.1401084,55.98747297
-121.1176505,55.98747297
-121.0951926,55.98747297
-121.0727347,55.98747297
-121.0502768,55.98747297
-121.0278189,55.98747297
-121.0053611,55.98747297
-120.9829032,55.98747297
-120.9604453,55.98747297
-120.9379874,55.98747297
-120.9155295,55.98747297
-120.8930717,55.98747297
-120.8706138,55.98747297
-120.8481559,55.98747297
-120.825698,55.98747297
-120.8032401,55.98747297
-120.7807822,55.98747297
-120.7583244,55.98747297
-120.7358665,55.98747297
-120.7134086,55.98747297
-120.6909507,55.98747297
-120.6684928,55.98747297
-120.646035,55.98747297
-120.6235771,55.98747297
-120.6011192,55.98747297
-120.5786613,55.98747297
-120.5562034,55.98747297
-120.5337455,55.98747297
-120.5112877,55.98747297
-120.4888298,55.98747297
-120.4663719,55.98747297
-120.443914,55.98747297
-120.4214561,55.98747297
-120.3989983,55.98747297
-120.3765404,55.98747297
-120.3540825,55.98747297
-120.3316246,55.98747297
-120.3091667,55.98747297
-120.2867088,55.98747297
-120.264251,55.98747297
-120.2417931,55.98747297
-120.2193352,55.98747297
-120.1968773,55.98747297
-120.1744194,55.98747297
-120.1519615,55.98747297
-120.1295037,55.98747297
-120.1070458,55.98747297
-120.0845879,55.98747297
-120.06213,55.98747297
-120.0396721,55.98747297
-120.0172143,55.98747297
-121.9485921,56.00003328
-121.9261342,56.00003328
-121.9036764,56.00003328
-121.8812185,56.00003328
-121.8587606,56.00003328
-121.8363027,56.00003328
-121.8138448,56.00003328
-121.7913869,56.00003328
-121.7689291,56.00003328
-121.7464712,56.00003328
-121.7240133,56.00003328
-121.7015554,56.00003328
-121.6790975,56.00003328
-121.6566396,56.00003328
-121.6341818,56.00003328
-121.6117239,56.00003328
-121.589266,56.00003328
-121.5668081,56.00003328
-121.5443502,56.00003328
-121.5218924,56.00003328
-121.4994345,56.00003328
-121.4769766,56.00003328
-121.4545187,56.00003328
-121.4320608,56.00003328
-121.4096029,56.00003328
-121.3871451,56.00003328
-121.3646872,56.00003328
-121.3422293,56.00003328
-121.3197714,56.00003328
-121.2973135,56.00003328
-121.2748557,56.00003328
-121.2523978,56.00003328
-121.2299399,56.00003328
-121.207482,56.00003328
-121.1850241,56.00003328
-121.1625662,56.00003328
-121.1401084,56.00003328
-121.1176505,56.00003328
-121.0951926,56.00003328
-121.0727347,56.00003328
-121.0502768,56.00003328
-121.0278189,56.00003328
-121.0053611,56.00003328
-120.9829032,56.00003328
-120.9604453,56.00003328
-120.9379874,56.00003328
-120.9155295,56.00003328
-120.8930717,56.00003328
-120.8706138,56.00003328
-120.8481559,56.00003328
-120.825698,56.00003328
-120.8032401,56.00003328
-120.7807822,56.00003328
-120.7583244,56.00003328
-120.7358665,56.00003328
-120.7134086,56.00003328
-120.6909507,56.00003328
-120.6684928,56.00003328
-120.646035,56.00003328
-120.6235771,56.00003328
-120.6011192,56.00003328
-120.5786613,56.00003328
-120.5562034,56.00003328
-120.5337455,56.00003328
-120.5112877,56.00003328
-120.4888298,56.00003328
-120.4663719,56.00003328
-120.443914,56.00003328
-120.4214561,56.00003328
-120.3989983,56.00003328
-120.3765404,56.00003328
-120.3540825,56.00003328
-120.3316246,56.00003328
-120.3091667,56.00003328
-120.2867088,56.00003328
-120.264251,56.00003328
-120.2417931,56.00003328
-120.2193352,56.00003328
-120.1968773,56.00003328
-120.1744194,56.00003328
-120.1519615,56.00003328
-120.1295037,56.00003328
-120.1070458,56.00003328
-120.0845879,56.00003328
-120.06213,56.00003328
-120.0396721,56.00003328
-120.0172143,56.00003328
-121.97105,56.01258952
-121.9485921,56.01258952
-121.9261342,56.01258952
-121.9036764,56.01258952
-121.8812185,56.01258952
-121.8587606,56.01258952
-121.8363027,56.01258952
-121.8138448,56.01258952
-121.7913869,56.01258952
-121.7689291,56.01258952
-121.7464712,56.01258952
-121.7240133,56.01258952
-121.7015554,56.01258952
-121.6790975,56.01258952
-121.6566396,56.01258952
-121.6341818,56.01258952
-121.6117239,56.01258952
-121.589266,56.01258952
-121.5668081,56.01258952
-121.5443502,56.01258952
-121.5218924,56.01258952
-121.4994345,56.01258952
-121.4769766,56.01258952
-121.4545187,56.01258952
-121.4320608,56.01258952
-121.4096029,56.01258952
-121.3871451,56.01258952
-121.3646872,56.01258952
-121.3422293,56.01258952
-121.3197714,56.01258952
-121.2973135,56.01258952
-121.2748557,56.01258952
-121.2523978,56.01258952
-121.2299399,56.01258952
-121.207482,56.01258952
-121.1850241,56.01258952
-121.1625662,56.01258952
-121.1401084,56.01258952
-121.1176505,56.01258952
-121.0951926,56.01258952
-121.0727347,56.01258952
-121.0502768,56.01258952
-121.0278189,56.01258952
-121.0053611,56.01258952
-120.9829032,56.01258952
-120.9604453,56.01258952
-120.9379874,56.01258952
-120.9155295,56.01258952
-120.8930717,56.01258952
-120.8706138,56.01258952
-120.8481559,56.01258952
-120.825698,56.01258952
-120.8032401,56.01258952
-120.7807822,56.01258952
-120.7583244,56.01258952
